Product ID,SKU,Barcode,Product Name,Brand,Product Category,Product Subcategory,Unit of Measure,Product Status,Warehouse,Warehouse Code,Bin Location,Aisle,Shelf,Batch Number,Lot Number,Quantity On Hand,Quantity Reserved,Available Quantity,Reorder Level,Safety Stock,Maximum Stock Level,Supplier ID,Supplier Name,Supplier Country,Lead Time (Days),Last Purchase Date,Unit Cost,Selling Price,Inventory Value,Currency,Last Stock Movement Date,Last Restock Date,Expiry Date,Stock Status,Reorder Required
PRD-02244,MSF-LAP-0045,3039285867436,Microsoft Surface Laptop 5,Microsoft,Laptops,Business Laptops,Each,Active,Abuja Regional Warehouse,ABJ-RW,A-33-S6,A,S6,BT-910665,LOT-B4430,181,66,115,60,24,240,SUP-1007,Guangzhou Sunrise Trading,China,30,2025-09-27,1351470.27,2073896.77,244616118.87,NGN,2026-05-04,2025-09-30,,In Stock,No
PRD-00077,HP-FUR-0003,1839826224447,HP Ergonomic Office Chair,HP,Office Furniture,Seating,Each,Active,Lagos Distribution Center,LAG-DC,F-01-S7,F,S7,BT-406024,LOT-A7779,87,32,55,15,4,120,SUP-1006,Shenzhen Globex Electronics,China,33,2026-03-06,51171.55,66091.42,4451924.85,NGN,2026-05-22,2026-03-16,,In Stock,No
PRD-00415,UBI-NET-0011,7438119953766,Ubiquiti EdgeRouter X,Ubiquiti,Networking Equipment,Switches,Each,Active,Lagos Distribution Centre,LAG-DC,E-30-S2,E,S2,BT-546599,LOT-A3759,34,12,22,15,7,150,SUP-1011,Tech Distributors UK Ltd,United Kingdom,28,2026-04-29,842078.69,1288207.91,28630675.46,NGN,2026-05-07,2026-05-06,,In Stock,No
PRD-00877,UBI-CCT-0023,3091218527341,Ubiquiti UniFi Protect G4 Camera,Ubiquiti,CCTV & Security,IP Cameras,Each,Active,Lagos Distribution Centre,LAG-DC,C-39-S2,C,S2,BT-487947,LOT-A8590,0,0,0,10,3,100,SUP-1004,Ingram Micro MEA,United Arab Emirates,25,2025-12-14,347292.56,435382.03,0.0,NGN,2026-05-02,2025-12-19,,Out of Stock,Yes
PRD-02858,UBI-NET-0097,7823944804873,Ubiquiti UniFi Switch 24,Ubiquiti,Networking Equipment,Routers,Each,Active,Port Harcourt Distribution Centre,PHC-DC,B-29-S6,B,S6,BT-475866,LOT-C7934,227,8,219,75,22,450,SUP-1001,TD Africa Distribution Ltd,Nigeria,9,2025-05-08,686264.3,840402.31,155781996.1,NGN,2026-06-09,2025-05-21,,In Stock,No
PRD-01570,LOG-CLN-0040,2965441904377,Logitech Screen Cleaning Kit,Logitech,Cleaning Supplies,Vacuum,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-20-S1,E,S1,BT-596585,LOT-B7226,81,30,51,30,9,240,SUP-1002,Yudala Tech Supplies,Nigeria,4,2025-05-15,27013.45,40615.81,2188089.45,NGN,2026-05-13,2025-05-17,2027-04-29,In Stock,No
PRD-00444,WD-STO-0010,6602562650622,WD My Passport 2TB,Western Digital,Storage Devices,Hard Disk Drives,Each,Active,Lagos Distribution Centre,LAG-DC,F-30-S7,F,S7,BT-586950,LOT-A8408,79,14,65,30,12,180,SUP-1008,Pamtech Group,Nigeria,5,2025-02-18,26625.3,34377.47,2103398.7,NGN,2026-05-31,2025-03-05,,In Stock,No
PRD-01368,LOG-FUR-0033,7380882330970,Logitech Desk Mat,Logitech,Office Furniture,Seating,Each,Active,Abuja Regional Warehouse,ABJ-RW,D-02-S9,D,S9,BT-474261,LOT-B4361,249,20,229,60,30,300,SUP-1007,Guangzhou Sunrise Trading,China,32,2025-04-07,157008.51,212353.35,39095118.99,NGN,2026-06-17,2025-04-14,,In Stock,No
PRD-00594,HP-MOB-0071,9212996426033,Philips Extension Socket 4-Way,Philips,Electrical Components,Surge Protection,Each,Active,Lagos Distribution Centre,LAG-DC,F-22-S8,F,S8,BT-890874,LOT-A9897,40,2,38,25,7,125,SUP-1006,Shenzhen Globex Electronics,China,36,2026-06-03,146550.4,215111.27,5862016.0,NGN,2026-05-03,2026-06-08,,In Stock,No
PRD-02723,SAM-AUD-0079,7304000953656,Samsung Galaxy Buds2,Samsung,Audio Equipment,Headsets,Each,Active,Port Harcourt Distribution Centre,PHC-DC,B-28-S5,B,S5,BT-677896,LOT-C8006,126,25,101,75,30,750,SUP-1009,Westgate Technologies,Nigeria,9,2025-06-05,72006.81,87044.98,9072858.06,NGN,2026-06-27,2025-06-09,,In Stock,No
PRD-01034,MSF-ACC-0020,9521215603871,Microsoft Ergonomic Keyboard,Microsoft,Computer Accessories,Mice,Each,Active,Lagos Distribution Centre,LAG-DC,D-15-S5,D,S5,BT-475733,LOT-A5114,57,20,37,20,6,80,SUP-1008,Pamtech Group,Nigeria,10,2025-12-22,45057.05,56869.54,2568251.85,NGN,2026-05-01,2025-12-27,,In Stock,No
PRD-02212,WD-STO-0055,0564131066602,WD Blue 1TB HDD,Western Digital,Storage Devices,External Storage,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-34-S8,C,S8,BT-848391,LOT-B6039,0,0,0,30,9,240,SUP-1010,Dubai Source Electronics,United Arab Emirates,19,2025-01-29,100030.82,145740.25,0.0,NGN,2026-06-02,2025-02-05,,Out of Stock,Yes
PRD-01743,UBI-CCT-0042,6210902805795,Ubiquiti UniFi Protect G4 Camera,Ubiquiti,CCTV & Security,NVR,Each,Active,Abuja Regional Warehouse,ABJ-RW,A-23-S4,A,S4,BT-523591,LOT-B3670,944,142,802,100,50,1000,SUP-1007,,China,33,2025-05-24,369688.5,493958.78,348985944.0,NGN,2026-06-24,2025-05-26,,In Stock,No
PRD-01159,UBI-NET-0039,1501343390627,Ubiquiti EdgeRouter X,Ubiquiti,Networking Equipment,Access Points,Each,Active,Lagos Distribution Centre,LAG-DC,C-12-S5,C,S5,BT-585146,LOT-A1835,43,5,38,30,15,120,SUP-1006,Shenzhen Globex Electronics,China,36,2025-09-30,455211.94,585327.11,19574113.42,NGN,2026-06-16,2025-10-10,,In Stock,No
PRD-02049,LOG-AUD-0046,2567211951109,Logitech Z313 Speakers,Logitech,Audio Equipment,Headsets,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-21-S5,C,S5,BT-998854,LOT-B4773,0,0,0,25,10,250,SUP-1002,Yudala Tech Supplies,Nigeria,3,2025-09-08,59860.79,68918.16,0.0,NGN,2026-05-16,2025-09-13,,Out of Stock,Yes
PRD-03111,LOG-FUR-0083,2799366254801,Logitech Desk Mat,logitech,Office Furniture,Desk Accessories,Each,Active,Port Harcourt Distribution Centre,PHC-DC,C-07-S4,C,S4,BT-282781,LOT-C7044,420,120,300,100,50,600,SUP-1012,Mega Computer Mart,Nigeria,5,2025-04-15,169303.95,242181.8,71107659.0,NGN,2026-05-16,2025-04-26,,In Stock,No
PRD-03276,HP-ACC-0079,3699957538029,HP Wireless Keyboard 230,HP,Computer Accessories,Mice,Each,Active,Port Harcourt Distribution Centre,PHC-DC,C-12-S7,C,S7,BT-281200,LOT-C1201,72,21,51,10,3,80,SUP-1012,Mega Computer Mart,Nigeria,9,2026-05-04,30448.09,39561.01,2192262.48,NGN,2026-06-11,2026-05-17,,In Stock,No
PRD-02234,LEN-MOB-0068,4995232537742,Lenovo Tab M10,Lenovo,Mobile Phones,Smartphones,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-37-S9,B,S9,BT-318942,LOT-B5990,68,7,61,20,6,160,SUP-1003,Slot Systems Limited,Nigeria,5,2025-06-07,207584.77,291390.53,14115764.36,NGN,2026-06-27,2025-06-21,,In Stock,No
PRD-01985,MSF-FUR-0048,1662342530128,  Microsoft Adjustable Desk Riser  ,Microsoft,Office Furniture,Desk Accessories,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-03-S1,B,S1,BT-333546,LOT-B1112,11,2,9,30,12,300,SUP-1007,Guangzhou Sunrise Trading,China,36,2025-02-06,93365.25,139691.79,1027017.75,NGN,2026-06-14,2025-02-10,,Low Stock,Yes
PRD-01990,HP-FUR-0048,3618774978953,HP Ergonomic Office Chair,HP,Office Furniture,Desk Accessories,Each,Active,Abuja Regional Warehouse,ABJ-RW,F-15-S8,F,S8,BT-430702,LOT-B9077,356,28,328,60,24,600,SUP-1010,Dubai Source Electronics,United Arab Emirates,19,2025-11-09,101270.65,134524.1,36052351.4,NGN,2026-05-15,2025-11-10,,In Stock,No
PRD-00517,CAN-PRN-0017,0505376660811,Canon PIXMA G3420,Canon,Printers,Multifunction,Each,Active,Lagos Distribution Centre,LAG-DC,A-09-S5,A,S5,BT-644924,LOT-A9783,58,2,56,20,6,200,SUP-1002,Yudala Tech Supplies,Nigeria,6,2026-03-23,197383.75,253653.49,11448257.5,NGN,2026-06-13,2026-03-25,,In Stock,No
PRD-01166,SAM-MOB-0038,4962840769539,Samsung Galaxy M34,Samsung,Mobile Phones,Smartphones,Each,Discontinued,Lagos Distribution Centre,LAG-DC,D-11-S3,D,S3,BT-736858,LOT-A7050,52,0,52,20,6,200,SUP-1008,Pamtech Group,Nigeria,10,2026-01-08,226167.52,317844.46,11760711.04,NGN,2026-05-03,2026-01-13,,In Stock,No
PRD-00509,LOG-AUD-0007,9004365515848,Logitech H390 Headset,Logitech,Audio Equipment,Speakers,Each,Discontinued,Lagos Distribution Centre,LAG-DC,H-33-S1,H,S1,BT-555805,LOT-A8656,70,4,66,30,12,300,SUP-1002,Yudala Tech Supplies,Nigeria,9,2026-04-27,140222.41,189379.64,9815568.7,NGN,2026-06-05,2026-05-03,,In Stock,No
PRD-00603,HP-FUR-0014,5876054576947,HP Ergonomic Office Chair,HP,Office Furniture,Desks,Each,Active,Lagos Distribution Centre,LAG-DC,E-03-S4,E,S4,BT-948210,LOT-A4946,220,58,162,75,30,375,SUP-1002,Yudala Tech Supplies,Nigeria,5,2025-10-11,201676.95,261346.75,44368929.0,NGN,2026-06-14,2025-10-15,,In Stock,No
PRD-02079,SAM-MOB-0067,3225054678848,Samsung Galaxy M34,Samsung,Mobile Phones,Smartphones,Each,Active,Abuja Regional Warehouse,ABJ-RW,D-19-S8,D,S8,BT-364502,LOT-B6266,33,1,32,20,8,80,SUP-1009,Westgate Technologies,Nigeria,8,2025-05-18,538826.4,651957.38,17781271.2,NGN,2026-05-11,2025-05-23,,In Stock,No
PRD-00532,BRO-SUP-0015,8209746191779,Brother TN-2480 Toner,Brother,Office Supplies,Labels,Pack,Active,Lagos Distribution Centre,LAG-DC,D-26-S9,D,S9,BT-569320,LOT-A7397,85,32,53,15,6,90,SUP-1006,Shenzhen Globex Electronics,China,39,2025-03-15,34424.91,40081.6,2926117.35,NGN,2026-06-07,2025-03-17,2026-09-30,In Stock,No
PRD-00821,CIS-NET-0028,2600802658934,Cisco RV340 Router,Cisco,Networking Equipment,Routers,Each,Active,Lagos Distribution Centre,LAG-DC,F-07-S1,F,S1,BT-145986,LOT-A2134,26,6,20,10,4,60,SUP-1001,TD Africa Distribution Ltd,Nigeria,11,2026-02-12,183625.28,247368.36,4774257.28,NGN,2026-05-02,2026-02-14,,In Stock,No
PRD-00150,SEA-STO-0004,7406493085368,Seagate Barracuda 2TB HDD,seagate,Storage Devices,External Storage,Each,Active,Lagos Distribution Centre,LAG-DC,H-01-S9,H,S9,BT-821179,LOT-A9059,140,19,121,60,24,360,SUP-1001,TD Africa Distribution Ltd,Nigeria,5,2026-01-21,123709.88,179789.72,17319383.2,NGN,2026-06-11,2026-01-27,,In Stock,No
PRD-02738,SAM-MOB-0094,2376637883130,Samsung Galaxy S23,samsung,Mobile Phones,Tablets,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-12-S7,D,S7,BT-786661,LOT-C5976,360,65,295,100,40,1000,SUP-1006,Shenzhen Globex Electronics,China,34,2025-03-28,377345.92,581005.39,135844531.2,NGN,2026-05-22,2025-04-08,,In Stock,No
PRD-02062,PHI-AUD-0051,7564108945207,Philips TAH4205 Headphones,Philips,Audio Equipment,Speakers,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-30-S6,E,S6,BT-338217,LOT-B8668,0,0,0,10,3,80,SUP-1003,Slot Systems Limited,Nigeria,7,2025-01-08,38832.91,59118.36,0.0,NGN,2026-06-01,2025-01-18,,Out of Stock,Yes
PRD-01127,LOG-FUR-0026,7998992469247,Logitech Desk Mat,Logitech,Office Furniture,Seating,Each,Active,Lagos Distribution Centre,LAG-DC,A-15-S5,A,S5,BT-638366,LOT-A2656,749,131,618,75,37,750,SUP-1008,Pamtech Group,Nigeria,10,2025-11-03,235555.57,276527.34,176431121.93,NGN,2026-05-11,2025-11-14,,In Stock,No
PRD-02229,CAN-PRN-0054,7421152192693,Canon PIXMA G3420,Canon,Printers,Inkjet Printers,Each,Active,Abuja Regional Warehouse,ABJ-RW,C-13-S6,C,S6,BT-549874,LOT-B9039,29,10,19,10,3,100,SUP-1003,Slot Systems Limited,Nigeria,4,2025-02-09,458296.49,540347.75,13290598.21,NGN,2026-06-22,2025-02-17,,In Stock,No
PRD-02699,SAM-MOB-0092,6828780897079,Samsung Galaxy S23,Samsung,Mobile Phones,Tablets,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-12-S1,A,S1,BT-303266,LOT-C4083,111,36,75,75,30,300,SUP-1009,Westgate Technologies,Nigeria,8,2025-04-14,451706.38,613484.1,50139408.18,NGN,2026-05-31,2025-04-22,,In Stock,No
PRD-00324,SAM-MOB-0010,5847768634234,Samsung Galaxy A54,Samsung,Mobile Phones,Tablets,Each,Active,Lagos Distribution Centre,PH-DC,C-18-S5,C,S5,BT-604967,LOT-A4264,232,27,205,75,22,750,SUP-1004,Ingram Micro MEA,United Arab Emirates,19,2026-01-19,596243.36,692714.97,138328459.52,NGN,2026-06-24,2026-01-23,,In Stock,No
PRD-00843,DEL-ACC-0021,6838789034502,Dell KB216 Keyboard,Dell,Computer Accessories,Webcams,Each,Active,Lagos Distribution Centre,LAG-DC,A-12-S1,A,S1,BT-106163,LOT-A3145,49,19,30,10,4,60,SUP-1011,Tech Distributors UK Ltd,United Kingdom,26,2025-09-22,26762.77,32880.7,1311375.73,NGN,2026-06-09,2025-09-27,,In Stock,No
PRD-00487,LOG-FUR-0011,5202389743260,Logitech Desk Mat,Logitech,Office Furniture,Seating,Each,Active,Lagos Distribution Centre,LAG-DC,C-11-S1,C,S1,BT-362773,LOT-A7812,226,57,169,60,24,480,SUP-1002,,Nigeria,9,2025-04-03,121823.42,187203.47,27532092.92,NGN,2026-06-09,2025-04-14,,In Stock,No
PRD-02694,KNG-STO-0056,7628948063351,Kingston NV2 1TB NVMe SSD,Kingston,Storage Devices,External Storage,Each,Active,Port Harcourt Distribution Centre,PHC-DC,A-38-S7,A,S7,BT-609004,LOT-C2978,515,138,377,75,37,600,SUP-1010,Dubai Source Electronics,United Arab Emirates,20,2025-09-06,59037.37,85785.32,30404245.55,NGN,2026-05-23,2025-09-20,,In Stock,No
PRD-01035,SAM-AUD-0032,9116122150396,Samsung Galaxy Buds2,Samsung,Audio Equipment,Earbuds,Each,Active,Lagos Distribution Centre,LAG-DC,G-29-S5,G,S5,BT-389621,LOT-A8529,63,12,51,25,10,150,SUP-1006,Shenzhen Globex Electronics,China,33,2026-04-10,163991.33,227121.79,10331453.79,NGN,2026-05-30,2026-04-14,,In Stock,No
PRD-01656,BRO-SUP-0052,3197493135276,Brother TN-2480 Toner,Brother,Office Supplies,Paper Products,Pack,Active,Abuja Regional Warehouse,ABJ-RW,D-06-S6,D,S6,BT-611173,LOT-B9015,32,5,27,20,8,100,SUP-1003,Slot Systems Limited,Nigeria,7,2026-02-20,24529.07,30414.53,784930.24,NGN,2026-05-10,2026-03-07,2027-05-18,In Stock,No
PRD-00344,PHI-ELC-0016,0251762983347,Philips Extension Socket 4-Way,Philips,Electrical Components,Surge Protection,Each,Active,Lagos Distribution Centre,LAG-DC,B-05-S1,B,S1,BT-562976,LOT-A7132,6,2,4,25,12,125,SUP-1006,Shenzhen Globex Electronics,China,39,2026-04-07,311675.75,473419.98,1870054.5,NGN,2026-06-13,2026-04-17,,Low Stock,Yes
PRD-03043,MSF-ACC-0055,7759110724835,Microsoft Ergonomic Keyboard,Microsoft,Computer Accessories,Mice,Each,Active,Port Harcourt Distribution Centre,PHC-DC,D-05-S7,D,S7,BT-565133,LOT-C1650,74,14,60,15,6,120,SUP-1003,Slot Systems Limited,Nigeria,4,2025-04-01,16402.36,21594.23,1213774.64,NGN,2026-06-05,2025-04-12,,In Stock,No
PRD-01402,PHI-CCT-0042,5576941513985,Philips WelcomeEye Door Intercom,Philips,CCTV & Security,NVR,Each,Active,Abuja Regional Warehouse,ABJ-RW,B-16-S2,B,S2,BT-647972,LOT-B1068,43,11,32,50,25,250,SUP-1010,Dubai Source Electronics,United Arab Emirates,16,2025-09-20,267867.17,382420.54,11518288.31,NGN,2026-05-10,2025-09-29,,Low Stock,Yes
PRD-00355,LOG-AUD-0004,4902504290193,Logitech Z313 Speakers,Logitech,Audio Equipment,Headsets,Each,Active,Lagos Distribution Centre,LAG-DC,F-27-S6,F,S6,BT-783648,LOT-A7139,236,87,149,25,10,250,SUP-1006,Shenzhen Globex Electronics,China,33,2026-01-14,119837.02,179796.43,28281536.72,NGN,2026-06-09,2026-01-15,,In Stock,No
PRD-00143,APC-ELC-0005,4237333433339,APC Smart-UPS 1500VA,APC,Electrical Components,Surge Protection,Each,Active,Lagos Distribution Centre,LAG-DC,C-21-S8,C,S8,BT-470711,LOT-A4580,43,8,35,40,16,240,SUP-1002,Yudala Tech Supplies,Nigeria,5,2025-06-24,37018.94,52547.61,1591814.42,NGN,2026-05-25,2025-06-26,,In Stock,No
PRD-03114,UBI-CCT-0077,2229593564600,Ubiquiti UniFi Protect G4 Camera,Ubiquiti,CCTV & Security,NVR,Each,Active,Port Harcourt Distribution Centre,PHC-DC,G-21-S9,G,S9,BT-779516,LOT-C2880,384,29,355,75,37,450,SUP-1010,Dubai Source Electronics,United Arab Emirates,19,2025-11-12,132030.38,161821.39,50699665.92,NGN,2026-05-14,2025-11-20,,In Stock,No
PRD-02030,HP-FUR-0050,0074813353336,HP Ergonomic Office Chair,hp,Office Furniture,Desk Accessories,Each,Active,Abuja Regional Warehouse,ABJ-RW,D-15-S6,D,S6,BT-749152,LOT-B4278,18,2,16,10,3,60,SUP-1002,Yudala Tech Supplies,Nigeria,5,2025-08-25,213882.59,293293.76,3849886.62,NGN,2026-05-01,2025-08-30,,In Stock,No
PRD-00092,PHI-AUD-0002,0275884252410,Philips SPA20 Speakers,Philips,Audio Equipment,Headsets,Each,Active,Lagos Distribution Centre,LAG-DC,A-12-S5,A,S5,BT-225245,LOT-A1207,324,61,263,100,50,400,SUP-1001,TD Africa Distribution Ltd,Nigeria,6,2025-03-02,26483.75,35059.01,8580735.0,NGN,2026-05-22,2025-03-12,,In Stock,No
PRD-01394,PHI-ELC-0078,1797796319946,Philips LED Bulb 9W,Philips,Electrical Components,Surge Protection,Each,Active,Abuja Regional Warehouse,ABJ-RW,D-22-S1,D,S1,BT-704168,LOT-B1960,4,1,3,40,12,320,SUP-1007,Guangzhou Sunrise Trading,China,30,23/03/2025,131959.97,154635.02,527839.88,NGN,2026-05-05,2025-04-06,,Low Stock,Yes
PRD-03262,UBI-CCT-0082,1912380508335,Ubiquiti UniFi NVR,Ubiquiti,CCTV & Security,IP Cameras,Each,Active,port harcourt distribution centre,PHC-DC,C-30-S7,C,S7,BT-269284,LOT-C7158,589,234,355,60,30,600,SUP-1012,Mega Computer Mart,Nigeria,8,2025-07-07,630630.47,764128.27,371441346.83,NGN,2026-06-18,2025-07-22,,In Stock,No
PRD-00917,PHI-CLN-0023,8070051028745,Philips Vacuum Cleaner FC9352,Philips,Cleaning Supplies,Wipes,Each,Active,Lagos Distribution Centre,LAG-DC,G-16-S1,G,S1,BT-304155,LOT-A3994,125,11,114,20,8,200,SUP-1008,Pamtech Group,Nigeria,10,2025-05-04,25679.45,38937.37,3209931.25,NGN,2026-06-10,2025-05-09,2026-07-26,In Stock,No
PRD-03016,DEL-ACC-0061,5337753128479,Dell MS116 Optical Mouse,Dell,Computer Accessories,Webcams,Each,Discontinued,PH DC,PHC-DC,E-38-S1,E,S1,BT-555222,LOT-C3415,762,6,756,100,40,800,SUP-1003,Slot Systems Limited,Nigeria,2,2025-01-19,4756.76,6968.31,3624651.12,NGN,2026-05-11,2025-01-21,,In Stock,No
PRD-00191,APC-ELC-0007,7320309376184,APC Surge Protector 6-Outlet,APC,Electrical Components,Surge Protection,Each,Active,Lagos Distribution Centre,LAG-DC,E-07-S7,E,S7,BT-761249,LOT-A6886,270,98,172,75,30,300,SUP-1004,Ingram Micro MEA,United Arab Emirates,24,2025-05-12,71373.59,97909.59,19270869.3,NGN,2026-06-17,2025-05-23,,In Stock,No
PRD-00663,PHI-ELC-0037,2826254204123,Philips LED Bulb 9W,Philips,Electrical Components,UPS,Each,Active,Lagos Distribution Centre,LAG-DC,B-13-S6,B,S6,BT-637553,LOT-A7867,147,28,119,,7,200,SUP-1001,TD Africa Distribution Ltd,Nigeria,11,2026-06-01,86333.49,107314.19,12691023.03,NGN,2026-06-29,2026-06-11,,In Stock,No
PRD-01193,HP-SUP-0034,2512258467901,HP Printer Toner 26A,HP,Office Supplies,Labels,Pack,Active,Lagos Distribution Centre,LAG-DC,H-32-S4,H,S4,BT-364248,LOT-A6777,177,42,135,25,10,200,SUP-1001,TD Africa Distribution Ltd,Nigeria,11,03-Jun-2025,21508.65,32430.82,3807031.05,NGN,2026-05-11,2025-06-16,2027-02-24,In Stock,No
PRD-01481,PHI-ELC-0087,3463891619055,Philips Extension Socket 4-Way,Philips,Electrical Components,Lighting,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-23-S9,E,S9,BT-577667,LOT-B3433,0,0,0,40,20,160,SUP-1003,Slot Systems Limited,Nigeria,8,2025-10-07,249446.24,309782.4,0.0,NGN,2026-06-06,2025-10-13,,Out of Stock,Yes
PRD-00695,CAN-SUP-0023,2271117576917,Canon CL-746 Colour Ink,Canon,Office Supplies,Paper Products,Pack,Active,Lagos Distribution Centre,LAG-DC,C-14-S8,C,S8,BT-289018,LOT-A1977,76,0,76,20,8,80,SUP-1002,Yudala Tech Supplies,Nigeria,9,2025-12-06,35703.39,44767.37,2713457.64,NGN,2026-06-16,2025-12-14,2027-05-17,In Stock,No
PRD-00164,MSF-LAP-0002,3878003845762,Microsoft Surface Laptop 5,Microsoft,Laptops,Business Laptops,Each,Active,Lagos Distribution Centre,LAG-DC,B-32-S6,B,S6,BT-726111,LOT-A9709,62,3,59,15,6,90,SUP-1001,TD Africa Distribution Ltd,Nigeria,7,2025-10-16,1260780.96,1777404.19,78168419.52,NGN,2026-05-28,2025-10-23,,In Stock,No
PRD-00629,HP-CLN-0014,9017074039251,HP Electronics Cleaning Wipes,HP,Cleaning Supplies,Wipes,Each,Active,Lagos Distribution Centre,LAG-DC,A-23-S4,A,S4,BT-821797,LOT-A7814,83,4,79,25,10,125,SUP-1002,Yudala Tech Supplies,Nigeria,3,2026-04-22,28618.39,33895.08,2375326.37,NGN,2026-05-27,2026-04-24,2027-07-12,In Stock,No
PRD-02236,WD-STO-0056,2121617625197,WD My Passport 2TB,WESTERN DIGITAL,Storage Devices,Hard Disk Drives,Each,Active,Abuja Regional Warehouse,ABJ-RW,A-04-S4,A,S4,BT-944134,LOT-B9731,597,142,455,100,50,600,SUP-1005,Redington Gulf FZE,United Arab Emirates,17,2026-02-22,160256.1,232940.82,95672891.7,NGN,2026-05-12,2026-02-24,,In Stock,No
PRD-02385,MSF-ACC-0044,1691957594190,Microsoft Ergonomic Keyboard,Microsoft,Computer Accessories,Webcams,Each,Active,Port Harcourt Distribution Centre,PHC-DC,C-09-S6,C,S6,BT-608562,LOT-C5194,302,2,300,50,20,500,SUP-1009,Westgate Technologies,Nigeria,6,13/12/2025,17343.61,22288.41,5237770.22,NGN,2026-06-07,2025-12-15,,In Stock,No
PRD-02739,BRO-PRN-0061,8273954816614,Brother HL-L2375DW,Brother,Printers,Multifunction,Each,Active,Port Harcourt Distribution Centre,PHC-DC,B-17-S7,B,S7,BT-975408,LOT-C6835,89,26,63,20,10,100,SUP-1010,Dubai Source Electronics,United Arab Emirates,18,2025-10-23,186475.89,286833.89,16596354.21,NGN,2026-05-25,2025-10-27,,In Stock,No
PRD-01645,SAM-AUD-0055,9798982245540,Samsung Galaxy Buds2,Samsung,Audio Equipment,Earbuds,Each,Active,Abuja Regional Warehouse,ABJ-RW,E-11-S8,E,S8,BT-783347,LOT-B6000,152,16,136,30,9,180,SUP-1003,Slot Systems Limited,Nigeria,6,2025-06-30,144802.84,183483.59,22010031.68,NGN,2026-05-10,2025-07-03,,In Stock,No
PRD-02050,BRO-SUP-0064,7641437722285,Brother TN-2480 Toner,Brother,Office Supplies,Toner & Ink,Pack,Active,Abuja Regional Warehouse,ABJ-RW,A-35-S1,A,S1,BT-637273,LOT-B9882,118,4,114,50,20,500,SUP-1007,Guangzhou Sunrise Trading,China,32,2025-03-22,17659.81,22428.26,2083857.58,NGN,2026-05-17,2025-03-25,2026-04-11,In Stock,No
PRD-00697,SAM-MOB-0024,3267244693172,Samsung Galaxy M34,Samsung,Mobile Phones,Tablets,Each,Active,Lagos Distribution Centre,LAG-DC,A-01-S6,A,S6,BT-134496,LOT-A5771,270,2,268,75,22,300,SUP-1002,YUDALA TECH SUPPLIES,Nigeria,9,2025-11-23,648829.86,849983.24,175184062.2,NGN,2026-05-04,2025-12-01,,In Stock,No
PRD-00312,APC-ELC-0016,3322889857254,APC Surge Protector 6-Outlet,APC,Electrical Components,Surge Protection,Each,Active,Lagos Distribution Centre,LAG-DC,C-06-S8,C,S8,BT-756359,LOT-A2528,50,4,46,50,25,500,SUP-1001,TD Africa Distribution Ltd,Nigeria,9,2026-05-02,256373.62,343740.93,12818681.0,NGN,2026-06-19,2026-05-07,,Low Stock,Yes
PRD-00540,HP-SUP-0013,3677462025825,HP A4 Multipurpose Paper (Ream),HP,Office Supplies,Toner & Ink,Pack,Active,Lagos Distribution Centre,LAG-DC,G-38-S7,G,S7,BT-750077,LOT-A9038,44,6,38,10,4,60,SUP-1011,Tech Distributors UK Ltd,United Kingdom,31,2026-02-27,20591.52,29760.14,906026.88,NGN,2026-06-10,2026-03-04,2027-01-16,In Stock,No
PRD-00270,HP-SUP-0006,,HP A4 Multipurpose Paper (Ream),HP,Office Supplies,Labels,Pack,Active,Lagos Distribution Centre,LAG-DC,,A,S2,BT-531066,LOT-A5940,0,0,0,50,25,300,SUP-1002,Yudala Tech Supplies,Nigeria,6,2025-08-28,11854.09,16752.02,0.0,NGN,2026-05-21,2025-09-08,2027-04-12,Out of Stock,Yes
PRD-02572,SEA-STO-0055,4316958006841,Seagate IronWolf 4TB,Seagate,Storage Devices,Solid State Drives,Each,Active,Port Harcourt Distribution Centre,PHC-DC,E-12-S2,E,S2,BT-559814,LOT-C2369,120,22,98,75,37,750,SUP-1006,Shenzhen Globex Electronics,China,33,2025-12-15,66340.41,101007.47,7960849.2,NGN,2026-06-18,2025-12-24,,In Stock,No
PRD-01461,UBI-CCT-0036,3672916942616,Ubiquiti UniFi Protect G4 Camera,Ubiquiti,CCTV & Security,NVR,Each,Discontinued,Abuja Regional Warehouse,ABJ-RW,E-08-S1,E,S1,BT-170849,LOT-B3963,120,17,103,20,8,120,SUP-1002,Yudala Tech Supplies,Nigeria,8,2025-01-30,407870.59,572723.87,48944470.8,NGN,2026-05-02,2025-02-01,,In Stock,No
